id,name,domain,priority,module,status,module_evidence,intelligence_layer,v4_action,id_policy,greenfield_status,canonical_v5_3_action,implementation_gate
ALG-WX-004,Evidence-backed claim gate,Weather,P1,weather/evidence-graph.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v02/weather/evidence-graph.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-005,Precipitation observed blend,Weather,P1,weather/precipitation.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v02/weather/precipitation.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-006,Rain/snow phase foundation,Weather,P1,weather/precipitation.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v02/weather/precipitation.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-007,Forecast gap / Early Signal,Weather,P1,weather/forecast-gap.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v02/weather/forecast-gap.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-008,Moisture source contribution,Weather,P1,weather/moisture-attribution.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v02/weather/moisture-attribution.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-009,Weather detail section compiler,Weather,P1,weather/weather-detail-ia.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/weather-detail-ia.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-010,Weather truth-class fusion,Weather,P1,weather/weather-spatiotemporal-fusion.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/weather-spatiotemporal-fusion.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-011,Weather event evidence detector,Weather,P1,weather/weather-event-detector.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/weather-event-detector.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-012,Cyclone remnant interaction support score,Weather,P1,weather/cyclone-remnant-interaction.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/cyclone-remnant-interaction.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-013,Weather action hard-gate ranking,Weather,P1,weather/weather-action-intelligence.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/weather-action-intelligence.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-014,Weather forecast verification metrics,Weather,P1,weather/weather-modelops.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/weather-modelops.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-015,Ensemble scenario medoid clustering,Weather,P1,weather/forecast-scenario-cluster.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/forecast-scenario-cluster.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-016,Official-vs-derived forecast reconciliation,Weather,P1,weather/forecast-reconciliation.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v04/weather/forecast-reconciliation.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-HF-016,"Watch notification decision with safety priority, confidence, cooldown and dedupe",Human Flow/Action,P1,human-flow/watch-notification-decision.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v05/human-flow/watch-notification-decision.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-WX-017,Observation quality/provenance state and confidence cap,Weather/Data Quality,P1,weather/observation-quality-provenance.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v05/weather/observation-quality-provenance.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-OPS-012,Source operation governance matrix for paid use,Operations/Governance,P1,ops/source-governance-paid-use.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v05/ops/source-governance-paid-use.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PAY-009,Evidence-linked report/API delivery authorization,Paid/Business,P2,paid/report-api-engine.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v05/paid/report-api-engine.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-VIS-012,Truth-preserving tower spatial mode and stable pool,Visual,P0,visual/tower-runtime-v2.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v05/visual/tower-runtime-v2.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ACT-001,Public action source trust resolution,Earth Pulse/Public Action,P0,action/source-registry.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/action/source-registry.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ACT-002,Public action normalization and classification,Earth Pulse/Public Action,P0,action/normalization.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/action/normalization.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ACT-003,Public action status resolution,Earth Pulse/Public Action,P0,action/status-resolver.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/action/status-resolver.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ACT-004,Public action location precision guard,Earth Pulse/Public Action,P0,action/location-precision.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/action/location-precision.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ACT-005,Public action truth classification,Earth Pulse/Public Action,P0,action/trust-verification.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/action/trust-verification.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PUL-001,Earth Pulse priority with safety override,Earth Pulse,P0,pulse/earth-pulse-orchestrator.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/pulse/earth-pulse-orchestrator.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-PUL-002,Pulse scene beacon budget and LOD,Earth Pulse,P0,pulse/pulse-scene-budget.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/pulse/pulse-scene-budget.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-NEWS-001,News-to-EarthEvent evidence link,News/Earth Pulse,P0,news/news-event-linker.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/news/news-event-linker.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-TRV-001,Tourism discovery score with safety gates,Tourism Intelligence,P0,tourism/discovery.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/tourism/discovery.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-TRV-002,Travel context reason composition,Tourism Intelligence,P0,tourism/travel-context.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/tourism/travel-context.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ENV-001,Pollution evidence state fusion,Environment Intelligence,P0,environment/pollution-lens.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/environment/pollution-lens.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-ENV-002,Pollution transport proof gate,Environment Intelligence,P0,environment/pollution-lens.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v06/environment/pollution-lens.js,DOMAIN_ALGORITHM,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-001,Legal ingestion-run transition state machine,Backend/Data Plane,P0,backend/ingestion-run-ledger.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/ingestion-run-ledger.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-002,Raw artifact SHA-256 receipt,Backend/Data Plane,P0,backend/raw-artifact-store.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/raw-artifact-store.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-003,Raw-to-normalized provenance link validation,Backend/Data Plane,P0,backend/raw-artifact-store.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/raw-artifact-store.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-004,Schema drift severity classifier,Backend/Data Plane,P0,backend/schema-drift.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/schema-drift.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-005,Monotonic provider watermark,Backend/Data Plane,P0,backend/watermark-revision.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/watermark-revision.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-006,Revision supersession resolver,Backend/Data Plane,P0,backend/watermark-revision.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/watermark-revision.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-007,Canonical idempotency-key compiler,Backend/Data Plane,P0,backend/idempotency-dedup.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/idempotency-dedup.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-008,Duplicate versus identity-collision detector,Backend/Data Plane,P0,backend/idempotency-dedup.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/idempotency-dedup.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-009,Provider quota reserve gate,Backend/Data Plane,P0,backend/provider-budget.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/provider-budget.js,DATA_EVIDENCE_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-010,Conditional HTTP fetch decision,Backend/Data Plane,P1,backend/conditional-fetch.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/conditional-fetch.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-011,Durable outbox lease and dispatch,Backend/Operations,P0,backend/outbox-dispatch.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/outbox-dispatch.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-012,Quarantine evidence release gate,Backend/Operations,P0,backend/quarantine.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/quarantine.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-013,Bounded backfill chunk planner,Backend/Operations,P1,backend/backfill-replay.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/backfill-replay.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-014,Replay priority ordering,Backend/Operations,P1,backend/backfill-replay.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/backfill-replay.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-015,Canonical EarthEvent merge evidence,Backend/Event Intelligence,P0,backend/canonical-event-store.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/canonical-event-store.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-016,Event lineage acyclic edge insertion,Backend/Event Intelligence,P0,backend/event-lineage.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/event-lineage.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-017,Safe Internal API error mapping,Backend/API,P0,backend/api-envelope.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/api-envelope.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-018,Trace/span correlation and structured log sanitation,Backend/Operations,P0,backend/trace-correlation.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/trace-correlation.js,INTELLIGENCE_CORE_OR_SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-019,Server secret reference validation,Backend/Security,P0,backend/secret-vault-adapter.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/secret-vault-adapter.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
ALG-BCK-020,Release config canonical hash,Backend/Release,P1,backend/release-config-snapshot.js,IMPLEMENTED_FOUNDATION,prototype/js/earthus2/v07/backend/release-config-snapshot.js,SUPPORT,REUSE_EXISTING_ALGORITHM; CHANGE_ONLY_WITH_VERSIONED_EVIDENCE_AND_REGRESSION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_AND_VERIFY_WITH_VERSIONED_EVIDENCE,ALGORITHM_FOUNDATION_NOT_EQUAL_PRODUCTION_DONE
